run_id,condition,rt,stimulus,button_pressed,window_width,window_height,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_Id,webcam_fps,webcam_aspectRatio,webcam_height,webcam_width,bonusAmount,bonusDelay,responses,key_press,success,x_pos,y_pos,chin,task_nr,eyeData,trial_duration,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
3,1,null,"""","""","""","""",html-keyboard-response,122,360927,0.0-16.0-3.0-0.7,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,123,362505,0.0-16.0-3.0-1.7,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.5,0.5,0,1,"{""history"":[{""relative-x"":0.34033203125,""relative-y"":0.4479166666666667,""elapse-time"":858.6049999999814},{""relative-x"":0.4013671875,""relative-y"":0.4296875,""elapse-time"":908.9300000000512},{""relative-x"":0.39404296875,""relative-y"":0.4227430555555556,""elapse-time"":945.8800000000629},{""relative-x"":0.53076171875,""relative-y"":0.6085069444444444,""elapse-time"":983.6650000000373},{""relative-x"":0.4794921875,""relative-y"":0.1918402777777778,""elapse-time"":1021.0650000000023},{""relative-x"":0.3037109375,""relative-y"":0.3142361111111111,""elapse-time"":1057.7150000000256},{""relative-x"":0.51318359375,""relative-y"":0.4609375,""elapse-time"":1095.1500000000815},{""relative-x"":0.46875,""relative-y"":0.6006944444444444,""elapse-time"":1130.7149999999674},{""relative-x"":0.46875,""relative-y"":0.6006944444444444,""elapse-time"":1166.795000000042},{""relative-x"":0.521484375,""relative-y"":0.5564236111111112,""elapse-time"":1204.7050000000745},{""relative-x"":0.47705078125,""relative-y"":0.5269097222222222,""elapse-time"":1241.100000000035},{""relative-x"":0.47705078125,""relative-y"":0.5269097222222222,""elapse-time"":1276.865000000049},{""relative-x"":0.5322265625,""relative-y"":0.4001736111111111,""elapse-time"":1314.820000000007},{""relative-x"":0.5234375,""relative-y"":0.6197916666666666,""elapse-time"":1350.859999999986},{""relative-x"":0.57470703125,""relative-y"":0.7144097222222222,""elapse-time"":1386.6900000000023},{""relative-x"":0.50439453125,""relative-y"":0.7612847222222222,""elapse-time"":1424.3700000000536},{""relative-x"":0.42236328125,""relative-y"":0.6588541666666666,""elapse-time"":1460.0100000000093},{""relative-x"":0.5,""relative-y"":0.6145833333333334,""elapse-time"":1496.1100000000442},{""relative-x"":0.51904296875,""relative-y"":0.8515625,""elapse-time"":1533.0550000001094},{""relative-x"":0.54638671875,""relative-y"":0.8506944444444444,""elapse-time"":1568.7099999999627}]}",1500,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,124,367522,0.0-16.0-3.0-2.7,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.8,0.5,0,1,"{""history"":[{""relative-x"":0.63525390625,""relative-y"":0.8975694444444444,""elapse-time"":55.78000000002794},{""relative-x"":0.5712890625,""relative-y"":0.7664930555555556,""elapse-time"":95.10999999998603},{""relative-x"":0.3671875,""relative-y"":0.6102430555555556,""elapse-time"":134.55999999993946},{""relative-x"":0.4384765625,""relative-y"":0.6354166666666666,""elapse-time"":171.77500000002328},{""relative-x"":0.51123046875,""relative-y"":0.6319444444444444,""elapse-time"":212.67999999999302},{""relative-x"":0.64013671875,""relative-y"":0.7118055555555556,""elapse-time"":250.9549999999581},{""relative-x"":1.0361328125,""relative-y"":1.0164930555555556,""elapse-time"":288.9749999999185},{""relative-x"":1.5546875,""relative-y"":1.5347222222222223,""elapse-time"":327.3649999999907},{""relative-x"":1.42529296875,""relative-y"":1.7204861111111112,""elapse-time"":366.1349999999511},{""relative-x"":1.30517578125,""relative-y"":2.415798611111111,""elapse-time"":404.0800000000163},{""relative-x"":1.044921875,""relative-y"":1.8255208333333333,""elapse-time"":441.8099999999977},{""relative-x"":1.30810546875,""relative-y"":2.0633680555555554,""elapse-time"":480.38999999995576},{""relative-x"":1.2958984375,""relative-y"":1.8923611111111112,""elapse-time"":529.6349999999511},{""relative-x"":0.95703125,""relative-y"":1.9809027777777777,""elapse-time"":580.8549999999232},{""relative-x"":0.8916015625,""relative-y"":1.3151041666666667,""elapse-time"":620.0149999999558},{""relative-x"":0.80419921875,""relative-y"":1.8081597222222223,""elapse-time"":657.695000000007},{""relative-x"":0.71875,""relative-y"":1.6935763888888888,""elapse-time"":697.1949999999488},{""relative-x"":0.6630859375,""relative-y"":-0.07552083333333333,""elapse-time"":736.7299999999814},{""relative-x"":0.94873046875,""relative-y"":-0.23958333333333334,""elapse-time"":791.1000000000349},{""relative-x"":1.88916015625,""relative-y"":0.2951388888888889,""elapse-time"":829.9449999999488},{""relative-x"":0.68212890625,""relative-y"":0.001736111111111111,""elapse-time"":1138.2249999999185},{""relative-x"":0.63427734375,""relative-y"":-0.04774305555555555,""elapse-time"":1201.405000000028},{""relative-x"":0.486328125,""relative-y"":-0.10243055555555555,""elapse-time"":1245.7699999999604},{""relative-x"":0.7548828125,""relative-y"":0.2092013888888889,""elapse-time"":1283.5299999999115},{""relative-x"":0.3056640625,""relative-y"":0.030381944444444444,""elapse-time"":1321.859999999986},{""relative-x"":0.5869140625,""relative-y"":0.7239583333333334,""elapse-time"":2429.679999999935},{""relative-x"":0.60986328125,""relative-y"":0.7638888888888888,""elapse-time"":2484.8799999999464},{""relative-x"":0.66845703125,""relative-y"":0.5303819444444444,""elapse-time"":2522.899999999907},{""relative-x"":0.71533203125,""relative-y"":0.4722222222222222,""elapse-time"":2562.850000000035},{""relative-x"":0.5966796875,""relative-y"":0.5789930555555556,""elapse-time"":2604.5499999999884},{""relative-x"":0.58935546875,""relative-y"":0.5512152777777778,""elapse-time"":2652.9949999999953},{""relative-x"":0.48486328125,""relative-y"":0.5876736111111112,""elapse-time"":2691.149999999965},{""relative-x"":0.52587890625,""relative-y"":0.5243055555555556,""elapse-time"":2729.7700000000186},{""relative-x"":0.685546875,""relative-y"":0.3671875,""elapse-time"":2772.119999999937},{""relative-x"":0.72021484375,""relative-y"":0.3567708333333333,""elapse-time"":2809.655000000028},{""relative-x"":0.568359375,""relative-y"":0.4348958333333333,""elapse-time"":2852.274999999965},{""relative-x"":0.59033203125,""relative-y"":0.18229166666666666,""elapse-time"":2892.2149999999674},{""relative-x"":0.333984375,""relative-y"":0.328125,""elapse-time"":2937.6149999999325},{""relative-x"":0.46630859375,""relative-y"":0.4253472222222222,""elapse-time"":2979.9899999999325},{""relative-x"":0.41259765625,""relative-y"":0.4973958333333333,""elapse-time"":3020.1399999999558},{""relative-x"":0.5537109375,""relative-y"":0.4565972222222222,""elapse-time"":3059.2799999999115},{""relative-x"":0.50732421875,""relative-y"":0.2404513888888889,""elapse-time"":3112.359999999928},{""relative-x"":0.3935546875,""relative-y"":0.3454861111111111,""elapse-time"":3153.375},{""relative-x"":0.4951171875,""relative-y"":0.3645833333333333,""elapse-time"":3191.990000000049},{""relative-x"":0.494140625,""relative-y"":0.2612847222222222,""elapse-time"":3231.519999999902},{""relative-x"":0.4599609375,""relative-y"":0.2222222222222222,""elapse-time"":3275.104999999923},{""relative-x"":0.46826171875,""relative-y"":0.3307291666666667,""elapse-time"":3315.539999999921},{""relative-x"":0.38134765625,""relative-y"":0.14756944444444445,""elapse-time"":3357.079999999958},{""relative-x"":0.58642578125,""relative-y"":0.2621527777777778,""elapse-time"":3394.9049999999697},{""relative-x"":0.58642578125,""relative-y"":0.2621527777777778,""elapse-time"":3434.4700000000303},{""relative-x"":0.64306640625,""relative-y"":0.1796875,""elapse-time"":3472.6149999999907},{""relative-x"":0.68994140625,""relative-y"":0.10590277777777778,""elapse-time"":3510.604999999923},{""relative-x"":0.68994140625,""relative-y"":0.10590277777777778,""elapse-time"":3547.164999999921},{""relative-x"":0.56787109375,""relative-y"":0.1736111111111111,""elapse-time"":3586.0400000000373},{""relative-x"":0.69384765625,""relative-y"":0.6102430555555556,""elapse-time"":3623.704999999958},{""relative-x"":0.66943359375,""relative-y"":0.3602430555555556,""elapse-time"":3662.6049999999814},{""relative-x"":0.60888671875,""relative-y"":0.17100694444444445,""elapse-time"":3702.6199999999953},{""relative-x"":0.53515625,""relative-y"":0.3628472222222222,""elapse-time"":3741.159999999916},{""relative-x"":0.53515625,""relative-y"":0.3628472222222222,""elapse-time"":3779.9099999999744},{""relative-x"":0.49169921875,""relative-y"":0.3454861111111111,""elapse-time"":3825.7299999999814},{""relative-x"":0.7109375,""relative-y"":0.18489583333333334,""elapse-time"":3864.2399999999907},{""relative-x"":0.64306640625,""relative-y"":0.16493055555555555,""elapse-time"":3901.9249999999884},{""relative-x"":0.6337890625,""relative-y"":0.22569444444444445,""elapse-time"":3939.094999999914},{""relative-x"":0.51611328125,""relative-y"":0.3012152777777778,""elapse-time"":3978.9199999999837},{""relative-x"":0.544921875,""relative-y"":0.4939236111111111,""elapse-time"":4017.6049999999814},{""relative-x"":0.66650390625,""relative-y"":0.5329861111111112,""elapse-time"":4321.109999999986},{""relative-x"":0.56787109375,""relative-y"":0.5546875,""elapse-time"":4380.4749999999185},{""relative-x"":0.66748046875,""relative-y"":0.5182291666666666,""elapse-time"":4418.254999999946},{""relative-x"":0.71337890625,""relative-y"":0.8385416666666666,""elapse-time"":4458.444999999949}]}",5000,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,null,"""","""","""","""",html-keyboard-response,125,369035,0.0-16.0-3.0-0.8,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,126,370577,0.0-16.0-3.0-1.8,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.5,0.5,0,1,"{""history"":[{""relative-x"":0.6328125,""relative-y"":0.4522569444444444,""elapse-time"":546.8100000000559},{""relative-x"":0.0673828125,""relative-y"":0.4418402777777778,""elapse-time"":610.3250000000698},{""relative-x"":0.5478515625,""relative-y"":0.7942708333333334,""elapse-time"":649.4500000000116},{""relative-x"":0.5263671875,""relative-y"":0.5746527777777778,""elapse-time"":687.2900000000373},{""relative-x"":0.35302734375,""relative-y"":0.6241319444444444,""elapse-time"":723.9800000000978},{""relative-x"":0.51123046875,""relative-y"":0.6015625,""elapse-time"":759.179999999993},{""relative-x"":0.5732421875,""relative-y"":0.5651041666666666,""elapse-time"":797.0300000000279},{""relative-x"":0.453125,""relative-y"":0.5295138888888888,""elapse-time"":834.054999999993},{""relative-x"":0.3818359375,""relative-y"":0.5885416666666666,""elapse-time"":870.765000000014},{""relative-x"":0.306640625,""relative-y"":0.4444444444444444,""elapse-time"":908.320000000007},{""relative-x"":0.47314453125,""relative-y"":0.6475694444444444,""elapse-time"":944.4950000000536},{""relative-x"":0.3173828125,""relative-y"":0.6579861111111112,""elapse-time"":980.9899999999907},{""relative-x"":0.42529296875,""relative-y"":0.5529513888888888,""elapse-time"":1018.2600000000093},{""relative-x"":0.59716796875,""relative-y"":0.5989583333333334,""elapse-time"":1054.0299999999697},{""relative-x"":0.67919921875,""relative-y"":0.625,""elapse-time"":1091.4700000000303},{""relative-x"":0.4990234375,""relative-y"":0.6475694444444444,""elapse-time"":1127.6500000000233},{""relative-x"":0.6611328125,""relative-y"":0.9392361111111112,""elapse-time"":1166.0100000000093},{""relative-x"":0.54638671875,""relative-y"":0.6666666666666666,""elapse-time"":1203.3700000000536},{""relative-x"":0.49755859375,""relative-y"":0.5052083333333334,""elapse-time"":1240.295000000042},{""relative-x"":0.55126953125,""relative-y"":0.4878472222222222,""elapse-time"":1276.9500000000116},{""relative-x"":0.5087890625,""relative-y"":0.11805555555555555,""elapse-time"":1315.2200000000303},{""relative-x"":0.51318359375,""relative-y"":0.12586805555555555,""elapse-time"":1353.7050000000745},{""relative-x"":0.64501953125,""relative-y"":0.3315972222222222,""elapse-time"":1389.9250000000466},{""relative-x"":0.64501953125,""relative-y"":0.3315972222222222,""elapse-time"":1426.3350000000792},{""relative-x"":0.5712890625,""relative-y"":0.5694444444444444,""elapse-time"":1464.2300000000396},{""relative-x"":0.6025390625,""relative-y"":0.6440972222222222,""elapse-time"":1500.9150000000373},{""relative-x"":0.57763671875,""relative-y"":0.5989583333333334,""elapse-time"":1538.2500000000582}]}",1500,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,"""","""","""",2048,1152,eyetracking-fix-object,127,375652,0.0-16.0-3.0-2.8,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""","""","""",0.2,0.8,0,1,"{""history"":[{""relative-x"":0.55712890625,""relative-y"":0.4236111111111111,""elapse-time"":52.38500000006752},{""relative-x"":0.50048828125,""relative-y"":0.5711805555555556,""elapse-time"":89.43499999999767},{""relative-x"":0.63916015625,""relative-y"":0.6145833333333334,""elapse-time"":126.47000000003027},{""relative-x"":0.4853515625,""relative-y"":0.5182291666666666,""elapse-time"":167.70000000012806},{""relative-x"":0.3701171875,""relative-y"":0.6788194444444444,""elapse-time"":207.14500000007683},{""relative-x"":0.39794921875,""relative-y"":0.8003472222222222,""elapse-time"":245.80000000004657},{""relative-x"":0.35693359375,""relative-y"":0.3663194444444444,""elapse-time"":284.9350000000559},{""relative-x"":0.47119140625,""relative-y"":0.5095486111111112,""elapse-time"":321.75500000006286},{""relative-x"":0.51513671875,""relative-y"":0.546875,""elapse-time"":361.2950000000419},{""relative-x"":0.41357421875,""relative-y"":0.5772569444444444,""elapse-time"":400.1500000000815},{""relative-x"":0.41357421875,""relative-y"":0.5772569444444444,""elapse-time"":438.5700000000652},{""relative-x"":0.2802734375,""relative-y"":0.71875,""elapse-time"":477.06500000006054},{""relative-x"":0.42431640625,""relative-y"":0.5182291666666666,""elapse-time"":516.070000000007},{""relative-x"":0.53955078125,""relative-y"":0.7864583333333334,""elapse-time"":814.2950000000419},{""relative-x"":0.4833984375,""relative-y"":0.7326388888888888,""elapse-time"":869.5650000001187},{""relative-x"":0.53466796875,""relative-y"":0.7907986111111112,""elapse-time"":908.7250000000349},{""relative-x"":0.40869140625,""relative-y"":0.6440972222222222,""elapse-time"":947.2150000000256},{""relative-x"":0.3974609375,""relative-y"":0.6475694444444444,""elapse-time"":984.9750000000931},{""relative-x"":0.375,""relative-y"":0.7560763888888888,""elapse-time"":1022.5249999999651},{""relative-x"":0.68115234375,""relative-y"":0.8402777777777778,""elapse-time"":1062.1049999999814},{""relative-x"":0.35693359375,""relative-y"":0.6987847222222222,""elapse-time"":1102.390000000014},{""relative-x"":0.26123046875,""relative-y"":0.6519097222222222,""elapse-time"":1140.1350000000093},{""relative-x"":0.2294921875,""relative-y"":0.4140625,""elapse-time"":1180.7050000000163},{""relative-x"":0.3125,""relative-y"":0.3897569444444444,""elapse-time"":1219.7650000000722},{""relative-x"":0.43994140625,""relative-y"":0.4470486111111111,""elapse-time"":1257.5800000000745},{""relative-x"":0.2646484375,""relative-y"":0.4114583333333333,""elapse-time"":1296.8150000000605},{""relative-x"":0.41259765625,""relative-y"":0.7864583333333334,""elapse-time"":1334.9950000000536},{""relative-x"":0.3759765625,""relative-y"":0.7517361111111112,""elapse-time"":1372.3850000000093},{""relative-x"":0.39453125,""relative-y"":0.7092013888888888,""elapse-time"":1413.0650000001187},{""relative-x"":0.33447265625,""relative-y"":0.6657986111111112,""elapse-time"":1451.6050000000978},{""relative-x"":0.244140625,""relative-y"":0.5972222222222222,""elapse-time"":1488.9749999999767},{""relative-x"":0.2314453125,""relative-y"":0.5,""elapse-time"":1529.0150000000722},{""relative-x"":0.39990234375,""relative-y"":0.6284722222222222,""elapse-time"":1567.6550000000861},{""relative-x"":0.39990234375,""relative-y"":0.6284722222222222,""elapse-time"":1608.3750000000582},{""relative-x"":0.36669921875,""relative-y"":0.7526041666666666,""elapse-time"":1646.3499999999767},{""relative-x"":0.36669921875,""relative-y"":0.7526041666666666,""elapse-time"":1687.045000000042},{""relative-x"":0.33837890625,""relative-y"":0.6258680555555556,""elapse-time"":1725.1550000000861},{""relative-x"":0.37890625,""relative-y"":0.6171875,""elapse-time"":1763.9350000000559},{""relative-x"":0.37890625,""relative-y"":0.6171875,""elapse-time"":1802.8150000000023},{""relative-x"":0.3525390625,""relative-y"":0.6657986111111112,""elapse-time"":1840.9700000000885},{""relative-x"":0.3525390625,""relative-y"":0.6657986111111112,""elapse-time"":1879.0750000000698},{""relative-x"":0.296875,""relative-y"":0.7430555555555556,""elapse-time"":1917.3450000000885},{""relative-x"":0.296875,""relative-y"":0.7430555555555556,""elapse-time"":1955.9950000000536},{""relative-x"":0.357421875,""relative-y"":0.7421875,""elapse-time"":1995.8300000000745},{""relative-x"":0.29736328125,""relative-y"":0.7196180555555556,""elapse-time"":2033.5900000000256},{""relative-x"":0.29736328125,""relative-y"":0.7196180555555556,""elapse-time"":2071.6100000001024},{""relative-x"":0.34130859375,""relative-y"":0.6710069444444444,""elapse-time"":2126.7150000000256},{""relative-x"":0.369140625,""relative-y"":0.5555555555555556,""elapse-time"":2165.7600000000093},{""relative-x"":0.263671875,""relative-y"":0.7578125,""elapse-time"":2203.6749999999884},{""relative-x"":0.36669921875,""relative-y"":0.59375,""elapse-time"":2242.070000000007},{""relative-x"":0.36669921875,""relative-y"":0.59375,""elapse-time"":2281.570000000007},{""relative-x"":0.2138671875,""relative-y"":0.6510416666666666,""elapse-time"":2319.5450000001},{""relative-x"":0.2138671875,""relative-y"":0.6510416666666666,""elapse-time"":2358.355000000098},{""relative-x"":0.568359375,""relative-y"":0.8559027777777778,""elapse-time"":2680.2149999999674},{""relative-x"":0.46630859375,""relative-y"":0.7578125,""elapse-time"":2732.984999999986},{""relative-x"":0.37451171875,""relative-y"":0.7560763888888888,""elapse-time"":2771.9250000000466},{""relative-x"":0.4365234375,""relative-y"":0.7048611111111112,""elapse-time"":2809.990000000107},{""relative-x"":0.47021484375,""relative-y"":0.7907986111111112,""elapse-time"":2848.1050000000396},{""relative-x"":0.4169921875,""relative-y"":0.7751736111111112,""elapse-time"":2887.5950000000303},{""relative-x"":0.59228515625,""relative-y"":0.9088541666666666,""elapse-time"":2927.054999999993},{""relative-x"":0.4521484375,""relative-y"":0.765625,""elapse-time"":2964.0450000001},{""relative-x"":0.39599609375,""relative-y"":0.7899305555555556,""elapse-time"":3003.980000000098},{""relative-x"":0.4345703125,""relative-y"":0.8324652777777778,""elapse-time"":3042.4950000000536},{""relative-x"":0.2392578125,""relative-y"":0.7664930555555556,""elapse-time"":3081.7300000000396},{""relative-x"":0.27490234375,""relative-y"":0.7196180555555556,""elapse-time"":3121.539999999979},{""relative-x"":0.357421875,""relative-y"":0.9053819444444444,""elapse-time"":3160.835000000021},{""relative-x"":0.26025390625,""relative-y"":0.7230902777777778,""elapse-time"":3198.7600000000093},{""relative-x"":0.26025390625,""relative-y"":0.7230902777777778,""elapse-time"":3241.3649999999907},{""relative-x"":0.42919921875,""relative-y"":0.8368055555555556,""elapse-time"":3279.0350000000326},{""relative-x"":0.42919921875,""relative-y"":0.8368055555555556,""elapse-time"":3318.460000000079},{""relative-x"":0.1923828125,""relative-y"":0.7378472222222222,""elapse-time"":3357.7200000000885},{""relative-x"":0.42724609375,""relative-y"":0.8003472222222222,""elapse-time"":3398.7050000000745},{""relative-x"":0.16455078125,""relative-y"":0.7456597222222222,""elapse-time"":3436.1350000000675},{""relative-x"":0.35205078125,""relative-y"":0.6310763888888888,""elapse-time"":3474.600000000035},{""relative-x"":0.41259765625,""relative-y"":0.671875,""elapse-time"":3514.7200000000303},{""relative-x"":0.4443359375,""relative-y"":1.0217013888888888,""elapse-time"":3551.420000000042},{""relative-x"":0.41552734375,""relative-y"":0.9045138888888888,""elapse-time"":3590.530000000086},{""relative-x"":0.435546875,""relative-y"":0.8637152777777778,""elapse-time"":3630.600000000093},{""relative-x"":0.435546875,""relative-y"":0.8637152777777778,""elapse-time"":3667.7849999999744},{""relative-x"":0.50048828125,""relative-y"":0.7352430555555556,""elapse-time"":3706.490000000049},{""relative-x"":0.3037109375,""relative-y"":0.5729166666666666,""elapse-time"":3744.435000000114},{""relative-x"":0.45458984375,""relative-y"":0.7586805555555556,""elapse-time"":3796.4799999999814},{""relative-x"":0.36865234375,""relative-y"":0.7960069444444444,""elapse-time"":3858.835000000021},{""relative-x"":0.4404296875,""relative-y"":0.7838541666666666,""elapse-time"":3903.3250000000116},{""relative-x"":0.4404296875,""relative-y"":0.7838541666666666,""elapse-time"":3940.344999999972},{""relative-x"":0.3388671875,""relative-y"":0.6388888888888888,""elapse-time"":3978.770000000077},{""relative-x"":0.3818359375,""relative-y"":0.6631944444444444,""elapse-time"":4018.5250000000815},{""relative-x"":0.40087890625,""relative-y"":0.8732638888888888,""elapse-time"":4056.8300000000163},{""relative-x"":0.47265625,""relative-y"":0.5894097222222222,""elapse-time"":4094.590000000084},{""relative-x"":0.47265625,""relative-y"":0.5894097222222222,""elapse-time"":4133.45000000007},{""relative-x"":0.427734375,""relative-y"":0.6475694444444444,""elapse-time"":4170.755000000005},{""relative-x"":0.427734375,""relative-y"":0.6475694444444444,""elapse-time"":4209.850000000093},{""relative-x"":0.51025390625,""relative-y"":0.6519097222222222,""elapse-time"":4248.020000000019},{""relative-x"":0.2978515625,""relative-y"":0.5842013888888888,""elapse-time"":4554.170000000042},{""relative-x"":0.55517578125,""relative-y"":0.7387152777777778,""elapse-time"":4617.60500000004},{""relative-x"":0.43115234375,""relative-y"":0.7395833333333334,""elapse-time"":4679.695000000065},{""relative-x"":0.52099609375,""relative-y"":0.6692708333333334,""elapse-time"":4722.440000000002},{""relative-x"":0.49560546875,""relative-y"":0.6909722222222222,""elapse-time"":4763.059999999998},{""relative-x"":0.34521484375,""relative-y"":0.5399305555555556,""elapse-time"":4800.725000000093},{""relative-x"":0.18994140625,""relative-y"":0.7760416666666666,""elapse-time"":4839.485000000102},{""relative-x"":0.2626953125,""relative-y"":0.8263888888888888,""elapse-time"":4878.1900000000605},{""relative-x"":0.5166015625,""relative-y"":0.3940972222222222,""elapse-time"":4914.520000000077},{""relative-x"":0.6708984375,""relative-y"":0.5407986111111112,""elapse-time"":4953.20000000007},{""relative-x"":0.54150390625,""relative-y"":-0.13194444444444445,""elapse-time"":4992.5950000000885},{""relative-x"":0.30810546875,""relative-y"":-0.0625,""elapse-time"":5031.0100000000675},{""relative-x"":0.42333984375,""relative-y"":0.3255208333333333,""elapse-time"":5068.5950000000885}]}",5000,"""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,null,"""","""","""","""",html-keyboard-response,128,378656,0.0-16.0-4.0,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,null,"""","""","""","""",html-keyboard-response,129,378772,0.0-16.0-5.0,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,null,"""","""","""","""",html-keyboard-response,130,378876,0.0-16.0-6.0,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,null,"""","""","""","""",html-keyboard-response,131,378979,0.0-16.0-7.0,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
3,1,7375.074999999895,"<div style=""text-align: center; position: fixed; top: 35%; left: 10%; width: 80%;""><p style=""font-size: 18px;"">You completed the study to </p><p style=""font-size: 40px; margin: 10px;""><strong>30% </strong></p><br><p style='font-size: 18px;'>Press Space to continue</p></div>","""","""","""",html-keyboard-response,132,386355,0.0-17.0,412,0,0,"Logitech HD Webcam C310 (046d:081b)",4617013f47ced26b4374220a05f53b26b46cde178f98b7605b02151d56d7f045,30,0.0010416666666666667,960,1280,$4,"15 days","""",32,"""","""","""","""","""","""","""","""","""","""","""","2021-01-13 17:40:08",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",WebKit,Chrome,87.0.4280.141,Windows,10.0
