run_id,condition,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_fps,webcam_height,webcam_width,button_pressed,window_width,window_height,responses,chin,success,x_pos,y_pos,task_nr,et_data,trial_duration,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
8,1,null,"""",null,html-keyboard-response,311,1289490,0.0-23.0-6.0-0.16,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,"""","""","""",eyetracking-fix-object,312,1291065,0.0-23.0-6.0-1.16,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""",0.5,0.5,2,"[{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262073},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262163},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262244.0000000002},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262328},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262407},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262482},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262565},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262641},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262718},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262793},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262870},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1262943},{""x"":0.4901041666666666,""y"":0.5231481481481481,""t"":1263016},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263098},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263174},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263248},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263323},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263400},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263475.0000000002},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263555}]",1500,"""","""","""","""","2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,3637,"""",40,eyetracking-choice,313,1294705,0.0-23.0-6.0-2.16,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",2,"[{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263633},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263709},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263784},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263863},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1263941},{""x"":0.4901041666666667,""y"":0.5231481481481483,""t"":1264020},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264102},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264180},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264255},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264335},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264418},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264495},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264578},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264654},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264728},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264803},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264878},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1264954},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1265030},{""x"":0.49010416666666673,""y"":0.5231481481481481,""t"":1265114},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265188},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265261},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265340.0000000002},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265419},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265493},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265575},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265655},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265732},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265811},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265886},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1265961},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1266039},{""x"":0.4901041666666667,""y"":0.523148148148148,""t"":1266119.0000000002},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266200},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266275},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266348},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266425},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266502},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266577},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266663},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266738},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266811},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266885},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1266963},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1267036},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1267118},{""x"":0.4901041666666666,""y"":0.5231481481481481,""t"":1267195}]",null,"180 days",Today,$4.5,$3,"2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,null,"""",null,html-keyboard-response,314,1296223,0.0-23.0-6.0-0.17,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,"""","""","""",eyetracking-fix-object,315,1297915,0.0-23.0-6.0-1.17,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""",0.5,0.5,2,"[{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1268791},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1268870},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1268951},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269029},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269104},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269180},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269252},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269337},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269414},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269486},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269563},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1269640},{""x"":0.4901041666666667,""y"":0.5231481481481483,""t"":1269714},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1269790},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1269872},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1269946.0000000002},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270020},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270096},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270173},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270249},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270332},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270408.0000000002}]",1500,"""","""","""","""","2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,4018,"""",38,eyetracking-choice,316,1301951,0.0-23.0-6.0-2.17,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",2,"[{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270498},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270580},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270661},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1270746},{""x"":0.49010416666666673,""y"":0.5231481481481481,""t"":1270832},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1270912},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1270991},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271068},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271143},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271221},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271296},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271381},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271458},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271532},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271618},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271694},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1271772},{""x"":0.4901041666666667,""y"":0.523148148148148,""t"":1271858},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1271933},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272009},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272086},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272164},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272242},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272317},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272396},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272472},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272548},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272621},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272700},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272777},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1272852},{""x"":0.4901041666666666,""y"":0.5231481481481481,""t"":1272940},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273014},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273090.0000000002},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273165},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273243},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273321.0000000002},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273401},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273482},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273558},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273638.0000000002},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273722},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273805},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1273887},{""x"":0.4901041666666667,""y"":0.5231481481481483,""t"":1273969},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1274045},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1274123},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1274201},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1274278},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1274356},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1274432}]",null,Today,"15 days",$2,$5,"2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,null,"""",null,html-keyboard-response,317,1303456,0.0-23.0-6.0-0.18,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,"""","""","""",eyetracking-fix-object,318,1305044,0.0-23.0-6.0-1.18,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""",0.5,0.5,2,"[{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1276039},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1276128},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1276213},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1276298},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1276374},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1276448},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1276532},{""x"":0.49010416666666673,""y"":0.5231481481481481,""t"":1276607},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1276682},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1276758},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1276842},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1276924},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1277001},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1277076},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1277154},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1277231},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1277306},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1277385},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1277462},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1277535}]",1500,"""","""","""","""","2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,7083,"""",40,eyetracking-choice,319,1312129,0.0-23.0-6.0-2.18,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",2,"[{""x"":0.4901041666666667,""y"":0.523148148148148,""t"":1277611},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1277688},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1277766},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1277847},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1277939},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278017},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278092},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278165},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278246},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278321.0000000002},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278393},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278475.0000000002},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278553},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1278626},{""x"":0.4901041666666666,""y"":0.5231481481481481,""t"":1278707},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1278783.0000000002},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1278855},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1278934},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279014},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279088},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279165},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279241},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279317},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279394},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279479},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279555},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1279630},{""x"":0.4901041666666667,""y"":0.5231481481481483,""t"":1279701},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1279777},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1279851},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1279924},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280008},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280085},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280163},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280239},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280315},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280392},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280484},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280562.0000000002},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280638.0000000002},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1280713},{""x"":0.49010416666666673,""y"":0.5231481481481481,""t"":1280803},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1280884},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1280963},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281040},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281120},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281195},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281272},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281358},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281436},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281513.0000000002},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281588},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281663},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1281745},{""x"":0.4901041666666667,""y"":0.523148148148148,""t"":1281821.0000000002},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1281903},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1281978},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282054},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282131},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282208},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282285},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282361},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282445},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282521},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282603},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282675},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282750},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1282825},{""x"":0.4901041666666666,""y"":0.5231481481481481,""t"":1282909},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1282988},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283066},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283141},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283218},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283298},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283390},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283466},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283540},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283617},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283692},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283768},{""x"":0.4901041666666666,""y"":0.5231481481481483,""t"":1283850.0000000002},{""x"":0.4901041666666667,""y"":0.5231481481481483,""t"":1283927.0000000002},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284002},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284075},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284151},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284228},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284301},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284384},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284460},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284533.0000000002},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1284620}]",null,Today,"30 days","50 cent",$4.5,"2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,null,"""",null,html-keyboard-response,320,1313647,0.0-23.0-6.0-0.19,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
8,1,"""","""","""",eyetracking-fix-object,321,1315207,0.0-23.0-6.0-1.19,777,1,1,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""",0.5,0.5,2,"[{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1286214},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1286307},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1286391},{""x"":0.49010416666666673,""y"":0.5231481481481483,""t"":1286469},{""x"":0.49010416666666673,""y"":0.5231481481481481,""t"":1286545},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1286619.0000000002},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1286692},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1286767},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1286844},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1286924},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1287002},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1287081.0000000002},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1287156},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1287232},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1287309},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1287386},{""x"":0.49010416666666673,""y"":0.523148148148148,""t"":1287464},{""x"":0.4901041666666667,""y"":0.523148148148148,""t"":1287543},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1287619.0000000002},{""x"":0.4901041666666666,""y"":0.523148148148148,""t"":1287694}]",1500,"""","""","""","""","2021-01-17 10:25:33",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
