run_id,condition,rt,stimulus,button_pressed,window_width,window_height,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_fps,webcam_aspectRatio,webcam_height,webcam_width,bonusAmount,bonusDelay,responses,key_press,success,x_pos,y_pos,chin,task_nr,eyeData,trial_duration,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
21,1,null,"""","""","""","""",html-keyboard-response,82,234294,0.0-12.0-2.0-0.34,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,"""","""","""",1280,800,eyetracking-calibration,83,238288,0.0-12.0-2.0-1.34,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""","""","""",0.5,0.5,0,0,"{""history"":[{""relative-x"":0.36875,""relative-y"":0.51125,""elapse-time"":137.57500000065193},{""relative-x"":0.365625,""relative-y"":0.77375,""elapse-time"":257.51499999751104},{""relative-x"":0.515625,""relative-y"":0.72125,""elapse-time"":383.69999999849824},{""relative-x"":0.55859375,""relative-y"":0.76125,""elapse-time"":516.8649999977788},{""relative-x"":0.53203125,""relative-y"":0.5925,""elapse-time"":675.5449999982375},{""relative-x"":0.67109375,""relative-y"":0.76875,""elapse-time"":826.6900000016904},{""relative-x"":0.51171875,""relative-y"":0.58625,""elapse-time"":958.2349999982398},{""relative-x"":0.61484375,""relative-y"":0.55125,""elapse-time"":1096.0600000034901},{""relative-x"":0.578125,""relative-y"":0.57375,""elapse-time"":1245.2200000043376},{""relative-x"":0.44609375,""relative-y"":0.64125,""elapse-time"":1385.950000003504},{""relative-x"":0.2296875,""relative-y"":0.5125,""elapse-time"":1512.654999998631},{""relative-x"":0.33828125,""relative-y"":0.48875,""elapse-time"":1634.7600000008242},{""relative-x"":0.62890625,""relative-y"":0.6125,""elapse-time"":1768.450000003213},{""relative-x"":0.6390625,""relative-y"":0.59125,""elapse-time"":1898.0149999988498},{""relative-x"":0.60859375,""relative-y"":0.615,""elapse-time"":2021.8600000007427},{""relative-x"":0.475,""relative-y"":0.68125,""elapse-time"":2166.575000002922},{""relative-x"":0.54921875,""relative-y"":0.56625,""elapse-time"":2308.434999999008},{""relative-x"":0.47734375,""relative-y"":0.62375,""elapse-time"":2450.685000003432},{""relative-x"":0.4109375,""relative-y"":0.36625,""elapse-time"":2582.7100000024075},{""relative-x"":0.36796875,""relative-y"":0.385,""elapse-time"":2729.2300000044634},{""relative-x"":0.47578125,""relative-y"":0.7125,""elapse-time"":2872.2950000010314},{""relative-x"":0.52109375,""relative-y"":0.65875,""elapse-time"":3017.4950000000536},{""relative-x"":0.63046875,""relative-y"":0.66,""elapse-time"":3154.7150000042166},{""relative-x"":0.446875,""relative-y"":0.7125,""elapse-time"":3278.555000004417},{""relative-x"":0.63125,""relative-y"":0.645,""elapse-time"":3409.240000000864},{""relative-x"":0.5640625,""relative-y"":0.59375,""elapse-time"":3535.2399999974295},{""relative-x"":0.575,""relative-y"":0.43875,""elapse-time"":3666.1650000023656},{""relative-x"":0.43203125,""relative-y"":0.64625,""elapse-time"":3797.9100000011385},{""relative-x"":0.6140625,""relative-y"":0.52625,""elapse-time"":3975.59000000183}]}","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,null,"""","""","""","""",html-keyboard-response,84,239790,0.0-12.0-2.0-0.35,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,"""","""","""",1280,800,eyetracking-calibration,85,244645,0.0-12.0-2.0-1.35,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""","""","""",0.8,0.2,0,0,"{""history"":[{""relative-x"":0.63671875,""relative-y"":0.62,""elapse-time"":143.68500000273343},{""relative-x"":0.59765625,""relative-y"":0.5875,""elapse-time"":274.6100000003935},{""relative-x"":0.4984375,""relative-y"":0.56875,""elapse-time"":410.27000000030966},{""relative-x"":0.48515625,""relative-y"":0.55,""elapse-time"":566.129999999248},{""relative-x"":0.45234375,""relative-y"":0.52125,""elapse-time"":700.105000003532},{""relative-x"":0.45703125,""relative-y"":0.7425,""elapse-time"":832.7399999980116},{""relative-x"":0.49609375,""relative-y"":0.59625,""elapse-time"":988.9949999997043},{""relative-x"":0.5703125,""relative-y"":0.55875,""elapse-time"":1152.090000003227},{""relative-x"":0.571875,""relative-y"":0.5925,""elapse-time"":1312.1549999996205},{""relative-x"":0.65859375,""relative-y"":0.5975,""elapse-time"":1458.4350000004633},{""relative-x"":0.4015625,""relative-y"":0.63375,""elapse-time"":1594.759999999951},{""relative-x"":0.609375,""relative-y"":0.52875,""elapse-time"":1743.1399999986752},{""relative-x"":0.64453125,""relative-y"":0.36125,""elapse-time"":1899.6150000020862},{""relative-x"":0.51953125,""relative-y"":0.545,""elapse-time"":2038.4500000000116},{""relative-x"":0.678125,""relative-y"":0.56375,""elapse-time"":2189.3249999993714},{""relative-x"":0.56953125,""relative-y"":0.4625,""elapse-time"":2330.67999999912},{""relative-x"":0.62578125,""relative-y"":0.5525,""elapse-time"":2468.6300000030315},{""relative-x"":0.43125,""relative-y"":0.4875,""elapse-time"":2606.695000002219},{""relative-x"":0.63125,""relative-y"":0.4325,""elapse-time"":2759.330000000773},{""relative-x"":0.48125,""relative-y"":0.62,""elapse-time"":2895.6250000046566},{""relative-x"":0.54375,""relative-y"":0.59625,""elapse-time"":3026.2799999982235},{""relative-x"":0.540625,""relative-y"":0.455,""elapse-time"":3153.3550000021933},{""relative-x"":0.55078125,""relative-y"":0.46,""elapse-time"":3284.9849999984144},{""relative-x"":0.6328125,""relative-y"":0.54125,""elapse-time"":3422.599999998056},{""relative-x"":0.55703125,""relative-y"":0.50875,""elapse-time"":3553.574999998091},{""relative-x"":0.70390625,""relative-y"":0.51375,""elapse-time"":3685.5800000048475},{""relative-x"":0.4796875,""relative-y"":0.44375,""elapse-time"":3811.730000001262},{""relative-x"":0.77890625,""relative-y"":0.35125,""elapse-time"":3953.3400000000256},{""relative-x"":0.690625,""relative-y"":0.755,""elapse-time"":4116.950000003271},{""relative-x"":0.565625,""relative-y"":0.395,""elapse-time"":4251.734999998007},{""relative-x"":0.55703125,""relative-y"":0.48625,""elapse-time"":4399.075000001176},{""relative-x"":0.55390625,""relative-y"":0.3875,""elapse-time"":4547.505000002275},{""relative-x"":0.596875,""relative-y"":0.3875,""elapse-time"":4696.570000000065},{""relative-x"":0.58203125,""relative-y"":0.54375,""elapse-time"":4837.440000002971}]}","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,null,"""","""","""","""",html-keyboard-response,86,246147,0.0-12.0-2.0-0.36,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,"""","""","""",1280,800,eyetracking-calibration,87,251007,0.0-12.0-2.0-1.36,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""","""","""",0.2,0.5,0,0,"{""history"":[{""relative-x"":0.65078125,""relative-y"":0.56125,""elapse-time"":140.2799999996205},{""relative-x"":0.590625,""relative-y"":0.4475,""elapse-time"":274.0799999955925},{""relative-x"":0.57890625,""relative-y"":0.65875,""elapse-time"":431.42499999521533},{""relative-x"":0.67734375,""relative-y"":0.49125,""elapse-time"":590.4549999977462},{""relative-x"":0.525,""relative-y"":0.4825,""elapse-time"":731.6949999949429},{""relative-x"":0.475,""relative-y"":0.3775,""elapse-time"":883.5550000003423},{""relative-x"":0.61328125,""relative-y"":0.485,""elapse-time"":1029.0899999963585},{""relative-x"":0.478125,""relative-y"":0.46625,""elapse-time"":1163.0499999955646},{""relative-x"":0.49453125,""relative-y"":0.34125,""elapse-time"":1319.8649999976624},{""relative-x"":0.71796875,""relative-y"":0.25875,""elapse-time"":1462.244999995164},{""relative-x"":0.40546875,""relative-y"":0.53625,""elapse-time"":1609.2700000008335},{""relative-x"":0.5109375,""relative-y"":0.42,""elapse-time"":1739.2449999970268},{""relative-x"":0.60625,""relative-y"":0.46125,""elapse-time"":1876.1349999986123},{""relative-x"":0.31640625,""relative-y"":0.54,""elapse-time"":2013.6549999951967},{""relative-x"":0.61484375,""relative-y"":0.53875,""elapse-time"":2163.67000000173},{""relative-x"":0.28359375,""relative-y"":0.37375,""elapse-time"":2322.325000001001},{""relative-x"":0.7078125,""relative-y"":0.55875,""elapse-time"":2477.039999997942},{""relative-x"":0.3921875,""relative-y"":0.385,""elapse-time"":2678.729999999632},{""relative-x"":0.5984375,""relative-y"":0.45375,""elapse-time"":2816.6700000001583},{""relative-x"":0.4765625,""relative-y"":0.6,""elapse-time"":2954.0300000007846},{""relative-x"":0.5703125,""relative-y"":0.405,""elapse-time"":3101.0849999947823},{""relative-x"":0.49453125,""relative-y"":0.66,""elapse-time"":3255.9150000015507},{""relative-x"":0.7109375,""relative-y"":0.48875,""elapse-time"":3394.090000001597},{""relative-x"":0.609375,""relative-y"":0.45125,""elapse-time"":3537.445000001753},{""relative-x"":0.603125,""relative-y"":0.5825,""elapse-time"":3697.1599999960745},{""relative-x"":0.57421875,""relative-y"":0.50875,""elapse-time"":3838.1699999954435},{""relative-x"":0.4171875,""relative-y"":0.455,""elapse-time"":3974.259999995411},{""relative-x"":0.6265625,""relative-y"":0.475,""elapse-time"":4103.884999996808},{""relative-x"":0.60234375,""relative-y"":0.39625,""elapse-time"":4255.154999998922},{""relative-x"":0.390625,""relative-y"":0.36875,""elapse-time"":4396.239999994577},{""relative-x"":0.61640625,""relative-y"":0.43625,""elapse-time"":4553.299999999581},{""relative-x"":0.41484375,""relative-y"":0.41625,""elapse-time"":4703.3099999971455},{""relative-x"":0.34609375,""relative-y"":0.3325,""elapse-time"":4848.58499999973}]}","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,null,"""","""","""","""",html-keyboard-response,88,252512,0.0-12.0-2.0-0.37,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,"""","""","""",1280,800,eyetracking-calibration,89,256916,0.0-12.0-2.0-1.37,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""","""","""",0.2,0.8,0,0,"{""history"":[{""relative-x"":0.41796875,""relative-y"":0.4275,""elapse-time"":140.30500000080792},{""relative-x"":0.54765625,""relative-y"":0.54625,""elapse-time"":271.0450000013225},{""relative-x"":0.521875,""relative-y"":0.3775,""elapse-time"":401.3300000005984},{""relative-x"":0.40546875,""relative-y"":0.385,""elapse-time"":547.2250000020722},{""relative-x"":0.46875,""relative-y"":0.47875,""elapse-time"":718.1649999984074},{""relative-x"":0.50078125,""relative-y"":0.49875,""elapse-time"":878.6150000014459},{""relative-x"":0.4671875,""relative-y"":0.4675,""elapse-time"":1038.0500000028405},{""relative-x"":0.5109375,""relative-y"":0.57125,""elapse-time"":1189.0050000001793},{""relative-x"":0.5328125,""relative-y"":0.38625,""elapse-time"":1325.6449999971665},{""relative-x"":0.56875,""relative-y"":0.54625,""elapse-time"":1462.695000001986},{""relative-x"":0.63984375,""relative-y"":0.60375,""elapse-time"":1587.055000003602},{""relative-x"":0.590625,""relative-y"":0.3775,""elapse-time"":1731.2050000036834},{""relative-x"":0.49296875,""relative-y"":0.485,""elapse-time"":1884.0950000012526},{""relative-x"":0.30234375,""relative-y"":0.6425,""elapse-time"":2034.8050000029616},{""relative-x"":0.35546875,""relative-y"":0.45625,""elapse-time"":2177.465000000666},{""relative-x"":0.4796875,""relative-y"":0.425,""elapse-time"":2335.605000000214},{""relative-x"":0.37421875,""relative-y"":0.43625,""elapse-time"":2487.2699999978067},{""relative-x"":0.40078125,""relative-y"":0.5425,""elapse-time"":2645.024999997986},{""relative-x"":0.63984375,""relative-y"":0.605,""elapse-time"":2802.544999998645},{""relative-x"":0.43359375,""relative-y"":0.675,""elapse-time"":2937.7200000017183},{""relative-x"":0.75859375,""relative-y"":0.71125,""elapse-time"":3087.955000002694},{""relative-x"":0.48359375,""relative-y"":0.64125,""elapse-time"":3243.625000002794},{""relative-x"":0.2703125,""relative-y"":0.52875,""elapse-time"":3402.5800000017625},{""relative-x"":0.34140625,""relative-y"":0.3625,""elapse-time"":3545.5799999981537},{""relative-x"":0.37578125,""relative-y"":0.38875,""elapse-time"":3695.014999997511},{""relative-x"":0.41875,""relative-y"":0.5475,""elapse-time"":3840.969999997469},{""relative-x"":0.45390625,""relative-y"":0.47625,""elapse-time"":3979.4249999977183},{""relative-x"":0.42109375,""relative-y"":0.77625,""elapse-time"":4119.144999996934},{""relative-x"":0.45625,""relative-y"":0.45875,""elapse-time"":4257.230000002892},{""relative-x"":0.18515625,""relative-y"":0.50125,""elapse-time"":4391.009999999369}]}","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,null,"""","""","""","""",html-keyboard-response,90,258417,0.0-12.0-2.0-0.38,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,"""","""","""",1280,800,eyetracking-calibration,91,263101,0.0-12.0-2.0-1.38,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""","""","""",0.8,0.5,0,0,"{""history"":[{""relative-x"":0.340625,""relative-y"":0.26875,""elapse-time"":149.51499999733642},{""relative-x"":0.55546875,""relative-y"":0.4075,""elapse-time"":280.21499999886146},{""relative-x"":0.3671875,""relative-y"":0.36,""elapse-time"":432.9250000009779},{""relative-x"":0.3296875,""relative-y"":0.56,""elapse-time"":570.0050000014016},{""relative-x"":0.63203125,""relative-y"":0.52625,""elapse-time"":704.5900000011898},{""relative-x"":0.7359375,""relative-y"":0.53,""elapse-time"":849.4250000003376},{""relative-x"":0.315625,""relative-y"":0.6375,""elapse-time"":1004.6749999964959},{""relative-x"":0.42734375,""relative-y"":0.4225,""elapse-time"":1202.6800000021467},{""relative-x"":0.33828125,""relative-y"":0.47,""elapse-time"":1364.000000001397},{""relative-x"":0.54609375,""relative-y"":0.7225,""elapse-time"":1524.955000000773},{""relative-x"":0.54296875,""relative-y"":0.6075,""elapse-time"":1672.6750000016182},{""relative-x"":0.4984375,""relative-y"":0.59625,""elapse-time"":1830.419999998412},{""relative-x"":0.5,""relative-y"":0.57,""elapse-time"":1985.2600000012899},{""relative-x"":0.4203125,""relative-y"":0.54625,""elapse-time"":2125.869999996212},{""relative-x"":0.26015625,""relative-y"":0.52125,""elapse-time"":2276.3449999984005},{""relative-x"":0.5015625,""relative-y"":0.45,""elapse-time"":2431.364999996731},{""relative-x"":0.4484375,""relative-y"":0.55125,""elapse-time"":2578.754999994999},{""relative-x"":0.5015625,""relative-y"":0.65625,""elapse-time"":2719.469999996363},{""relative-x"":0.4125,""relative-y"":0.5325,""elapse-time"":2874.3499999982305},{""relative-x"":0.36796875,""relative-y"":0.59125,""elapse-time"":3029.340000000957},{""relative-x"":0.3359375,""relative-y"":0.38375,""elapse-time"":3166.1299999977928},{""relative-x"":0.31484375,""relative-y"":0.55,""elapse-time"":3298.224999998638},{""relative-x"":0.33046875,""relative-y"":0.72625,""elapse-time"":3448.0750000002445},{""relative-x"":0.465625,""relative-y"":0.4725,""elapse-time"":3603.559999995923},{""relative-x"":0.28125,""relative-y"":0.5125,""elapse-time"":3760.295000000042},{""relative-x"":0.43203125,""relative-y"":0.53375,""elapse-time"":3904.6799999996438},{""relative-x"":0.4828125,""relative-y"":0.56625,""elapse-time"":4057.3199999998906},{""relative-x"":0.584375,""relative-y"":0.5,""elapse-time"":4207.4849999989965},{""relative-x"":0.6,""relative-y"":0.56,""elapse-time"":4375.005000001693},{""relative-x"":0.40390625,""relative-y"":0.555,""elapse-time"":4526.644999998098},{""relative-x"":0.5046875,""relative-y"":0.37875,""elapse-time"":4663.009999996575}]}","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,null,"""","""","""","""",html-keyboard-response,92,266102,0.0-12.0-3.0,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
21,1,null,"""","""","""","""",html-keyboard-response,93,266214,0.0-12.0-4.0,811,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,$4.5,"30 days","""",null,"""","""","""","""","""","""","""","""","""","""","""","2021-01-14 11:42:20",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
