run_id,condition,rt,stimulus,button_pressed,window_width,window_height,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_fps,webcam_aspectRatio,webcam_height,webcam_width,responses,key_press,success,x_pos,y_pos,chin,task_nr,eyeData,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
18,1,null,"""","""","""","""",html-keyboard-response,46,125860,0.0-12.0-2.0-0.16,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""",null,"""","""","""","""","""","""","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,"""","""","""",1280,800,eyetracking-calibration,47,129732,0.0-12.0-2.0-1.16,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""","""","""",0.5,0.5,0,0,"{""history"":[{""relative-x"":0.259375,""relative-y"":0.3875,""elapse-time"":109.28500000591157},{""relative-x"":0.45703125,""relative-y"":0.64625,""elapse-time"":205.7249999998021},{""relative-x"":0.41328125,""relative-y"":0.675,""elapse-time"":303.28000000008615},{""relative-x"":0.521875,""relative-y"":0.39625,""elapse-time"":400.9650000007241},{""relative-x"":0.60390625,""relative-y"":0.5125,""elapse-time"":537.2000000061234},{""relative-x"":0.5140625,""relative-y"":0.49875,""elapse-time"":640.4200000033597},{""relative-x"":0.61796875,""relative-y"":0.43875,""elapse-time"":742.0800000036252},{""relative-x"":0.52734375,""relative-y"":0.595,""elapse-time"":841.7650000046706},{""relative-x"":0.51484375,""relative-y"":0.57625,""elapse-time"":939.9499999999534},{""relative-x"":0.465625,""relative-y"":0.41625,""elapse-time"":1036.4650000046822},{""relative-x"":0.5296875,""relative-y"":0.44,""elapse-time"":1145.040000003064},{""relative-x"":0.5703125,""relative-y"":0.46125,""elapse-time"":1244.010000002163},{""relative-x"":0.47890625,""relative-y"":0.64,""elapse-time"":1347.4300000016228},{""relative-x"":0.6203125,""relative-y"":0.62625,""elapse-time"":1442.2350000022561},{""relative-x"":0.58125,""relative-y"":0.33125,""elapse-time"":1546.9250000023749},{""relative-x"":0.63515625,""relative-y"":0.32625,""elapse-time"":1645.8550000024843},{""relative-x"":0.6375,""relative-y"":0.72125,""elapse-time"":1741.0050000034971},{""relative-x"":0.55859375,""relative-y"":0.56125,""elapse-time"":1838.9999999999418},{""relative-x"":0.375,""relative-y"":0.5325,""elapse-time"":1944.3700000047102},{""relative-x"":0.43984375,""relative-y"":0.56875,""elapse-time"":2039.1300000046613},{""relative-x"":0.4234375,""relative-y"":0.45,""elapse-time"":2145.52000000549},{""relative-x"":0.4453125,""relative-y"":0.30625,""elapse-time"":2242.6500000001397},{""relative-x"":0.46953125,""relative-y"":0.54375,""elapse-time"":2343.8050000040676},{""relative-x"":0.49296875,""relative-y"":0.45625,""elapse-time"":2435.875000002852},{""relative-x"":0.54453125,""relative-y"":0.3425,""elapse-time"":2540.580000000773},{""relative-x"":0.45234375,""relative-y"":0.51875,""elapse-time"":2636.495000006107},{""relative-x"":0.6015625,""relative-y"":0.65125,""elapse-time"":2742.2150000056718},{""relative-x"":0.51484375,""relative-y"":0.72875,""elapse-time"":2838.2450000062818},{""relative-x"":0.43828125,""relative-y"":0.9425,""elapse-time"":2944.5250000062515},{""relative-x"":0.5875,""relative-y"":0.605,""elapse-time"":3051.2050000033923},{""relative-x"":0.5375,""relative-y"":0.68125,""elapse-time"":3144.0350000048056},{""relative-x"":0.534375,""relative-y"":0.4125,""elapse-time"":3252.3500000024796},{""relative-x"":0.453125,""relative-y"":0.5875,""elapse-time"":3372.78000000515},{""relative-x"":0.575,""relative-y"":0.43,""elapse-time"":3473.4150000003865},{""relative-x"":0.48046875,""relative-y"":0.24125,""elapse-time"":3577.0400000037625},{""relative-x"":0.51875,""relative-y"":0.63125,""elapse-time"":3675.520000004326},{""relative-x"":0.4953125,""relative-y"":0.41625,""elapse-time"":3775.645000001532},{""relative-x"":0.51796875,""relative-y"":0.765,""elapse-time"":3869.8700000022654}]}","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,null,"""","""","""","""",html-keyboard-response,48,131241,0.0-12.0-2.0-0.17,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""",null,"""","""","""","""","""","""","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,"""","""","""",1280,800,eyetracking-calibration,49,135188,0.0-12.0-2.0-1.17,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""","""","""",0.5,0.8,0,0,"{""history"":[{""relative-x"":0.6203125,""relative-y"":0.1175,""elapse-time"":101.51500000210945},{""relative-x"":0.3390625,""relative-y"":0.06625,""elapse-time"":185.32000000413973},{""relative-x"":0.65,""relative-y"":0.2225,""elapse-time"":267.6400000054855},{""relative-x"":0.56796875,""relative-y"":0.13,""elapse-time"":357.66500000318047},{""relative-x"":0.64296875,""relative-y"":0.29375,""elapse-time"":459.2250000059721},{""relative-x"":0.64375,""relative-y"":0.47625,""elapse-time"":567.0099999988452},{""relative-x"":0.54609375,""relative-y"":0.72625,""elapse-time"":681.3750000001164},{""relative-x"":0.46171875,""relative-y"":0.55875,""elapse-time"":777.0349999991595},{""relative-x"":0.55625,""relative-y"":0.43875,""elapse-time"":889.9850000016158},{""relative-x"":0.45859375,""relative-y"":0.74,""elapse-time"":995.7900000008522},{""relative-x"":0.73515625,""relative-y"":0.56875,""elapse-time"":1092.5800000040908},{""relative-x"":0.79453125,""relative-y"":0.23,""elapse-time"":1193.6750000022585},{""relative-x"":0.60859375,""relative-y"":0.75375,""elapse-time"":1303.090000001248},{""relative-x"":0.51875,""relative-y"":0.59,""elapse-time"":1402.1500000017113},{""relative-x"":0.5265625,""relative-y"":0.84875,""elapse-time"":1496.6249999997672},{""relative-x"":0.54296875,""relative-y"":0.755,""elapse-time"":1594.8200000057113},{""relative-x"":0.6390625,""relative-y"":0.83375,""elapse-time"":1696.860000003653},{""relative-x"":0.48671875,""relative-y"":0.775,""elapse-time"":1796.6000000014901},{""relative-x"":0.471875,""relative-y"":0.7125,""elapse-time"":1897.900000003574},{""relative-x"":0.6,""relative-y"":0.6425,""elapse-time"":2002.9900000008638},{""relative-x"":0.428125,""relative-y"":0.71875,""elapse-time"":2093.3700000023236},{""relative-x"":0.46953125,""relative-y"":0.745,""elapse-time"":2250.61000000278},{""relative-x"":0.41484375,""relative-y"":0.89625,""elapse-time"":2359.860000004119},{""relative-x"":0.32890625,""relative-y"":0.905,""elapse-time"":2457.6450000022305},{""relative-x"":0.58984375,""relative-y"":0.695,""elapse-time"":2567.845000005036},{""relative-x"":0.44296875,""relative-y"":0.69,""elapse-time"":2678.8050000031944},{""relative-x"":0.540625,""relative-y"":0.52375,""elapse-time"":2779.355000006035},{""relative-x"":0.52578125,""relative-y"":0.6025,""elapse-time"":2873.9600000044447},{""relative-x"":0.51953125,""relative-y"":0.6325,""elapse-time"":2967.3450000045705},{""relative-x"":0.496875,""relative-y"":0.6525,""elapse-time"":3063.6650000014924},{""relative-x"":0.56328125,""relative-y"":0.7075,""elapse-time"":3162.51000000193},{""relative-x"":0.76015625,""relative-y"":0.7,""elapse-time"":3258.0500000040047},{""relative-x"":0.6859375,""relative-y"":0.45625,""elapse-time"":3353.3250000036787},{""relative-x"":0.68203125,""relative-y"":0.39,""elapse-time"":3441.340000004857},{""relative-x"":0.528125,""relative-y"":0.63375,""elapse-time"":3541.0499999998137},{""relative-x"":0.5546875,""relative-y"":0.57375,""elapse-time"":3641.185000000405},{""relative-x"":0.509375,""relative-y"":0.8175,""elapse-time"":3755.0699999992503},{""relative-x"":0.3734375,""relative-y"":0.7525,""elapse-time"":3849.8949999993783},{""relative-x"":0.303125,""relative-y"":0.62875,""elapse-time"":3944.810000000871}]}","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,null,"""","""","""","""",html-keyboard-response,50,136700,0.0-12.0-2.0-0.18,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""",null,"""","""","""","""","""","""","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,"""","""","""",1280,800,eyetracking-calibration,51,141322,0.0-12.0-2.0-1.18,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""","""","""",0.8,0.8,0,0,"{""history"":[{""relative-x"":0.52578125,""relative-y"":0.54125,""elapse-time"":112.32000000018161},{""relative-x"":0.5890625,""relative-y"":0.60375,""elapse-time"":213.9949999982491},{""relative-x"":0.5515625,""relative-y"":0.42125,""elapse-time"":308.52999999478925},{""relative-x"":0.62734375,""relative-y"":0.66625,""elapse-time"":413.7399999963236},{""relative-x"":0.75078125,""relative-y"":0.23125,""elapse-time"":518.8349999953061},{""relative-x"":0.8015625,""relative-y"":0.65625,""elapse-time"":617.709999998624},{""relative-x"":0.7125,""relative-y"":0.43,""elapse-time"":712.8049999955692},{""relative-x"":0.77265625,""relative-y"":0.785,""elapse-time"":824.7499999997672},{""relative-x"":0.70859375,""relative-y"":0.7225,""elapse-time"":931.8199999979697},{""relative-x"":0.7875,""relative-y"":0.815,""elapse-time"":1031.1450000008335},{""relative-x"":0.6609375,""relative-y"":0.81875,""elapse-time"":1133.2149999943795},{""relative-x"":0.75546875,""relative-y"":1.03875,""elapse-time"":1227.339999997639},{""relative-x"":0.71796875,""relative-y"":0.69625,""elapse-time"":1344.8549999957322},{""relative-x"":0.8421875,""relative-y"":0.89625,""elapse-time"":1448.629999998957},{""relative-x"":0.9078125,""relative-y"":0.69375,""elapse-time"":1547.259999999369},{""relative-x"":0.7453125,""relative-y"":0.68,""elapse-time"":1650.7449999990058},{""relative-x"":0.84921875,""relative-y"":0.74,""elapse-time"":1778.070000000298},{""relative-x"":0.6796875,""relative-y"":0.82,""elapse-time"":1897.7499999964493},{""relative-x"":0.88046875,""relative-y"":0.6675,""elapse-time"":2011.5549999973155},{""relative-x"":0.70390625,""relative-y"":0.63625,""elapse-time"":2129.7599999961676},{""relative-x"":0.55234375,""relative-y"":0.62125,""elapse-time"":2228.660000000673},{""relative-x"":0.5953125,""relative-y"":0.72625,""elapse-time"":2339.144999998098},{""relative-x"":0.69765625,""relative-y"":0.4875,""elapse-time"":2449.914999997418},{""relative-x"":0.61015625,""relative-y"":0.50625,""elapse-time"":2547.209999996994},{""relative-x"":0.765625,""relative-y"":0.70625,""elapse-time"":2659.0999999971245},{""relative-x"":0.81484375,""relative-y"":0.4025,""elapse-time"":2761.0349999959},{""relative-x"":0.63203125,""relative-y"":0.8575,""elapse-time"":2872.015000000829},{""relative-x"":0.58203125,""relative-y"":0.91125,""elapse-time"":2972.539999995206},{""relative-x"":0.7765625,""relative-y"":0.82125,""elapse-time"":3084.7199999989243},{""relative-x"":0.8515625,""relative-y"":0.6975,""elapse-time"":3190.6199999939417},{""relative-x"":0.64765625,""relative-y"":0.61125,""elapse-time"":3298.5399999961373},{""relative-x"":0.85703125,""relative-y"":0.75125,""elapse-time"":3397.9049999979907},{""relative-x"":0.85390625,""relative-y"":0.65,""elapse-time"":3509.074999994482},{""relative-x"":0.78515625,""relative-y"":0.61125,""elapse-time"":3615.460000000894},{""relative-x"":0.70390625,""relative-y"":0.88375,""elapse-time"":3718.71999999712},{""relative-x"":0.58046875,""relative-y"":0.89,""elapse-time"":3827.0749999937834},{""relative-x"":0.53515625,""relative-y"":0.4,""elapse-time"":3981.48499999661},{""relative-x"":0.76953125,""relative-y"":0.62875,""elapse-time"":4089.1349999947124},{""relative-x"":0.81796875,""relative-y"":0.7175,""elapse-time"":4187.799999999697},{""relative-x"":0.678125,""relative-y"":0.94875,""elapse-time"":4303.540000000794},{""relative-x"":0.9453125,""relative-y"":0.575,""elapse-time"":4403.304999999818},{""relative-x"":0.796875,""relative-y"":0.6825,""elapse-time"":4517.734999993991},{""relative-x"":0.76328125,""relative-y"":0.76625,""elapse-time"":4620.194999995874}]}","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,null,"""","""","""","""",html-keyboard-response,52,142836,0.0-12.0-2.0-0.19,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""",null,"""","""","""","""","""","""","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,"""","""","""",1280,800,eyetracking-calibration,53,146946,0.0-12.0-2.0-1.19,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""","""","""",0.65,0.35,0,0,"{""history"":[{""relative-x"":0.80390625,""relative-y"":0.5875,""elapse-time"":119.0950000018347},{""relative-x"":0.74140625,""relative-y"":0.62125,""elapse-time"":231.03000000264728},{""relative-x"":0.87890625,""relative-y"":0.315,""elapse-time"":329.3699999994715},{""relative-x"":0.6234375,""relative-y"":0.17375,""elapse-time"":427.6800000006915},{""relative-x"":0.7734375,""relative-y"":0.625,""elapse-time"":532.5900000025285},{""relative-x"":0.6734375,""relative-y"":0.53875,""elapse-time"":639.9000000019441},{""relative-x"":0.66328125,""relative-y"":0.415,""elapse-time"":751.365000003716},{""relative-x"":0.696875,""relative-y"":0.14875,""elapse-time"":859.085000003688},{""relative-x"":0.50625,""relative-y"":0.5275,""elapse-time"":969.8350000035134},{""relative-x"":0.68203125,""relative-y"":0.31375,""elapse-time"":1074.335000004794},{""relative-x"":0.815625,""relative-y"":0.68375,""elapse-time"":1174.5300000038696},{""relative-x"":0.81015625,""relative-y"":0.85625,""elapse-time"":1282.0500000016182},{""relative-x"":0.6453125,""relative-y"":0.99125,""elapse-time"":1377.5250000035157},{""relative-x"":0.59453125,""relative-y"":0.74625,""elapse-time"":1479.54000000027},{""relative-x"":0.67890625,""relative-y"":0.73625,""elapse-time"":1575.8150000037858},{""relative-x"":0.60234375,""relative-y"":0.53,""elapse-time"":1678.4499999994296},{""relative-x"":0.8546875,""relative-y"":0.185,""elapse-time"":1773.4200000049896},{""relative-x"":0.65625,""relative-y"":0.54,""elapse-time"":1866.5250000049127},{""relative-x"":0.7359375,""relative-y"":0.78125,""elapse-time"":1970.3900000022259},{""relative-x"":0.6859375,""relative-y"":0.58875,""elapse-time"":2072.599999999511},{""relative-x"":0.6359375,""relative-y"":0.4425,""elapse-time"":2179.869999999937},{""relative-x"":0.61484375,""relative-y"":0.51375,""elapse-time"":2280.1850000032573},{""relative-x"":0.66328125,""relative-y"":0.45125,""elapse-time"":2395.4349999985425},{""relative-x"":0.84140625,""relative-y"":0.4475,""elapse-time"":2504.075000004377},{""relative-x"":0.609375,""relative-y"":0.58125,""elapse-time"":2602.5750000044354},{""relative-x"":0.6484375,""relative-y"":0.0075,""elapse-time"":2716.6199999992386},{""relative-x"":0.7265625,""relative-y"":0.32875,""elapse-time"":2823.369999998249},{""relative-x"":0.71953125,""relative-y"":0.41875,""elapse-time"":2931.6600000020117},{""relative-x"":0.60625,""relative-y"":0.35125,""elapse-time"":3034.8200000007637},{""relative-x"":0.60859375,""relative-y"":0.5675,""elapse-time"":3147.5900000004913},{""relative-x"":0.675,""relative-y"":0.36375,""elapse-time"":3255.8250000001863},{""relative-x"":0.71171875,""relative-y"":0.36125,""elapse-time"":3352.1250000048894},{""relative-x"":0.7296875,""relative-y"":0.2875,""elapse-time"":3461.7550000039046},{""relative-x"":0.66875,""relative-y"":0.37375,""elapse-time"":3567.94500000251},{""relative-x"":0.725,""relative-y"":0.39375,""elapse-time"":3686.9650000007823},{""relative-x"":0.6171875,""relative-y"":0.40125,""elapse-time"":3806.2950000021374},{""relative-x"":0.6328125,""relative-y"":0.55,""elapse-time"":3914.329999999609},{""relative-x"":0.71953125,""relative-y"":0.36625,""elapse-time"":4005.890000000363},{""relative-x"":0.6609375,""relative-y"":0.435,""elapse-time"":4107.660000001488}]}","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,null,"""","""","""","""",html-keyboard-response,54,148458,0.0-12.0-2.0-0.20,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""",null,"""","""","""","""","""","""","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,"""","""","""",1280,800,eyetracking-calibration,55,153361,0.0-12.0-2.0-1.20,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""","""","""",0.65,0.65,0,0,"{""history"":[{""relative-x"":0.3671875,""relative-y"":0.87125,""elapse-time"":115.39500000071712},{""relative-x"":0.6453125,""relative-y"":0.28625,""elapse-time"":204.42500000353903},{""relative-x"":0.671875,""relative-y"":0.47125,""elapse-time"":298.785000006319},{""relative-x"":0.65859375,""relative-y"":0.4225,""elapse-time"":398.91000000352506},{""relative-x"":0.58125,""relative-y"":0.38375,""elapse-time"":499.6400000018184},{""relative-x"":0.72265625,""relative-y"":0.595,""elapse-time"":595.4450000062934},{""relative-x"":0.81015625,""relative-y"":0.32625,""elapse-time"":698.7200000003213},{""relative-x"":0.59609375,""relative-y"":0.32125,""elapse-time"":842.4900000027264},{""relative-x"":0.68046875,""relative-y"":0.1925,""elapse-time"":959.6300000048359},{""relative-x"":0.72265625,""relative-y"":0.58375,""elapse-time"":1071.910000006028},{""relative-x"":0.74375,""relative-y"":0.90125,""elapse-time"":1194.4950000033714},{""relative-x"":0.6109375,""relative-y"":0.64625,""elapse-time"":1307.5750000061817},{""relative-x"":0.6546875,""relative-y"":0.605,""elapse-time"":1423.850000006496},{""relative-x"":0.684375,""relative-y"":0.5375,""elapse-time"":1527.7950000017881},{""relative-x"":0.73203125,""relative-y"":0.44625,""elapse-time"":1630.7300000044052},{""relative-x"":0.64765625,""relative-y"":0.5025,""elapse-time"":1745.8150000020396},{""relative-x"":0.68671875,""relative-y"":0.56125,""elapse-time"":1845.2050000050804},{""relative-x"":0.70390625,""relative-y"":0.62625,""elapse-time"":1956.095000001369},{""relative-x"":0.71171875,""relative-y"":0.5425,""elapse-time"":2063.900000001013},{""relative-x"":0.5609375,""relative-y"":0.58375,""elapse-time"":2167.8550000069663},{""relative-x"":0.70859375,""relative-y"":0.34,""elapse-time"":2281.540000003588},{""relative-x"":0.62421875,""relative-y"":0.64875,""elapse-time"":2388.1150000015623},{""relative-x"":0.66171875,""relative-y"":0.68875,""elapse-time"":2495.0300000054995},{""relative-x"":0.7015625,""relative-y"":0.52375,""elapse-time"":2595.390000002226},{""relative-x"":0.57109375,""relative-y"":0.58,""elapse-time"":2694.7800000052666},{""relative-x"":0.6375,""relative-y"":0.4425,""elapse-time"":2798.4600000054343},{""relative-x"":0.70703125,""relative-y"":1.0125,""elapse-time"":2893.5550000023795},{""relative-x"":0.68203125,""relative-y"":0.7325,""elapse-time"":3000.0700000018696},{""relative-x"":0.6125,""relative-y"":0.54625,""elapse-time"":3107.000000003609},{""relative-x"":0.62578125,""relative-y"":0.7225,""elapse-time"":3208.395000001474},{""relative-x"":0.59765625,""relative-y"":0.6075,""elapse-time"":3307.6400000063586},{""relative-x"":0.59765625,""relative-y"":0.39375,""elapse-time"":3399.9750000002678},{""relative-x"":0.4828125,""relative-y"":0.2875,""elapse-time"":3508.3400000003166},{""relative-x"":0.82265625,""relative-y"":0.37875,""elapse-time"":3606.2500000043656},{""relative-x"":0.51796875,""relative-y"":0.57375,""elapse-time"":3707.8350000010687},{""relative-x"":0.5046875,""relative-y"":0.29625,""elapse-time"":3809.805000004417},{""relative-x"":0.61640625,""relative-y"":0.69125,""elapse-time"":3926.710000007006},{""relative-x"":0.6953125,""relative-y"":-0.14,""elapse-time"":4042.505000004894},{""relative-x"":0.6671875,""relative-y"":-0.14,""elapse-time"":4145.86500000587},{""relative-x"":0.79765625,""relative-y"":0.3625,""elapse-time"":4264.315000000352},{""relative-x"":0.590625,""relative-y"":0.45125,""elapse-time"":4370.135000004666},{""relative-x"":0.63046875,""relative-y"":0.34625,""elapse-time"":4485.740000003716},{""relative-x"":0.7265625,""relative-y"":0.51375,""elapse-time"":4597.090000002936},{""relative-x"":0.68984375,""relative-y"":0.40625,""elapse-time"":4697.605000001204},{""relative-x"":0.7734375,""relative-y"":0.62125,""elapse-time"":4797.945000005711},{""relative-x"":0.71484375,""relative-y"":0.51125,""elapse-time"":4898.619999999937}]}","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,null,"""","""","""","""",html-keyboard-response,56,154870,0.0-12.0-2.0-0.21,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""",null,"""","""","""","""","""","""","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,"""","""","""",1280,800,eyetracking-calibration,57,159980,0.0-12.0-2.0-1.21,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""","""","""",0.2,0.8,0,0,"{""history"":[{""relative-x"":0.50625,""relative-y"":-0.0275,""elapse-time"":111.6600000023027},{""relative-x"":0.53515625,""relative-y"":0.42,""elapse-time"":204.11500000045635},{""relative-x"":0.59375,""relative-y"":0.30875,""elapse-time"":306.3850000035018},{""relative-x"":0.22890625,""relative-y"":-0.525,""elapse-time"":408.5750000012922},{""relative-x"":0.3109375,""relative-y"":-0.43125,""elapse-time"":523.9550000042072},{""relative-x"":0.59296875,""relative-y"":0.4875,""elapse-time"":638.3150000037858},{""relative-x"":0.28203125,""relative-y"":0.68375,""elapse-time"":758.3200000008219},{""relative-x"":0.43515625,""relative-y"":0.37,""elapse-time"":858.4950000004028},{""relative-x"":0.28125,""relative-y"":0.655,""elapse-time"":966.019999999844},{""relative-x"":0.27421875,""relative-y"":0.89,""elapse-time"":1088.5600000037812},{""relative-x"":0.35234375,""relative-y"":0.64125,""elapse-time"":1203.0549999981304},{""relative-x"":0.5984375,""relative-y"":0.66875,""elapse-time"":1327.8150000041933},{""relative-x"":0.56640625,""relative-y"":0.685,""elapse-time"":1434.2049999977462},{""relative-x"":0.29765625,""relative-y"":1.00875,""elapse-time"":1536.4249999984168},{""relative-x"":0.25546875,""relative-y"":0.955,""elapse-time"":1692.3250000036205},{""relative-x"":0.44296875,""relative-y"":0.665,""elapse-time"":1815.1300000026822},{""relative-x"":0.27265625,""relative-y"":0.82,""elapse-time"":1932.3349999976926},{""relative-x"":0.2859375,""relative-y"":0.9825,""elapse-time"":2047.165000003588},{""relative-x"":0.2671875,""relative-y"":0.815,""elapse-time"":2153.8450000007288},{""relative-x"":0.2515625,""relative-y"":0.8025,""elapse-time"":2263.055000003078},{""relative-x"":0.31484375,""relative-y"":0.73875,""elapse-time"":2370.2350000021397},{""relative-x"":0.31484375,""relative-y"":0.69375,""elapse-time"":2505.570000001171},{""relative-x"":0.2328125,""relative-y"":0.64625,""elapse-time"":2612.3999999981606},{""relative-x"":0.23828125,""relative-y"":0.6,""elapse-time"":2719.165000002249},{""relative-x"":0.14609375,""relative-y"":0.73375,""elapse-time"":2828.4899999998743},{""relative-x"":0.275,""relative-y"":0.8125,""elapse-time"":2934.124999999767},{""relative-x"":0.29609375,""relative-y"":0.725,""elapse-time"":3055.065000000468},{""relative-x"":0.19140625,""relative-y"":0.79625,""elapse-time"":3170.7900000037625},{""relative-x"":0.190625,""relative-y"":0.665,""elapse-time"":3280.095000001893},{""relative-x"":0.2328125,""relative-y"":0.77625,""elapse-time"":3396.7150000025867},{""relative-x"":0.32890625,""relative-y"":0.7325,""elapse-time"":3502.605000001495},{""relative-x"":0.2921875,""relative-y"":0.74625,""elapse-time"":3629.880000000412},{""relative-x"":0.178125,""relative-y"":0.94,""elapse-time"":3743.110000003071},{""relative-x"":0.27109375,""relative-y"":0.7525,""elapse-time"":3852.505000002566},{""relative-x"":0.28828125,""relative-y"":0.9275,""elapse-time"":3975.3600000040024},{""relative-x"":0.17265625,""relative-y"":0.97875,""elapse-time"":4089.49500000017},{""relative-x"":0.34453125,""relative-y"":0.66875,""elapse-time"":4202.870000000985},{""relative-x"":0.28828125,""relative-y"":0.6625,""elapse-time"":4326.905000001716},{""relative-x"":0.28984375,""relative-y"":0.7925,""elapse-time"":4434.865000002901},{""relative-x"":0.30078125,""relative-y"":0.82625,""elapse-time"":4553.724999997939},{""relative-x"":0.29375,""relative-y"":0.87625,""elapse-time"":4655.415000001085},{""relative-x"":0.3515625,""relative-y"":0.7275,""elapse-time"":4775.415000003704},{""relative-x"":0.40625,""relative-y"":0.78,""elapse-time"":4885.900000001129},{""relative-x"":0.40390625,""relative-y"":0.7675,""elapse-time"":4995.634999999311},{""relative-x"":0.2734375,""relative-y"":0.7675,""elapse-time"":5103.365000002668}]}","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
18,1,null,"""","""","""","""",html-keyboard-response,58,161484,0.0-12.0-2.0-0.22,297,0,0,"Integrierte iSight-Kamera (05ac:8507)",30.000030517578125,0.0020833333333333333,480,640,"""",null,"""","""","""","""","""","""","2021-01-14 11:21:39",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",Macintosh,Chrome,87.0.4280.141,"OS X",10_13_6
